id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
3484,1.777,5.928,0,0.000,0,0,11,2,4.89,-2.105,NA,7.63,-2.737,12.60
3484,2.186,6.603,0,0.000,0,0,11,2,4.99,-2.005,-7.605,7.63,-2.637,12.60
3484,2.179,7.203,0,0.000,0,0,11,2,6.09,-0.905,-6.505,7.63,-1.537,12.60
3509,1.819,1.313,1,1.268,0,0,10,1,8.80,1.800,0.000,6.60,2.202,8.80
3509,2.126,2.293,1,2.248,0,0,10,1,7.10,0.100,-1.700,6.60,0.502,8.80
3509,2.233,3.601,1,3.556,0,0,10,1,7.00,0.000,NA,6.60,0.402,8.80
3509,2.290,4.832,1,4.787,0,0,10,1,7.30,0.300,-1.500,6.60,0.702,8.80
3509,2.317,5.870,1,5.825,0,0,10,1,4.89,-2.105,-3.905,6.60,-1.703,8.80
3509,2.292,6.793,1,6.748,0,0,10,1,4.99,-2.005,-3.805,6.60,-1.603,8.80
3509,2.280,7.697,1,7.652,0,0,10,1,6.09,-0.905,-2.705,6.60,-0.503,8.80
3539,2.273,0.615,0,0.000,1,0,8,-1,8.30,1.300,0.000,6.67,1.631,8.30
3539,2.493,1.942,0,0.000,1,0,8,-1,7.60,0.600,-0.700,6.67,0.931,8.30
3539,1.825,2.942,0,0.000,1,0,8,-1,9.90,2.900,1.600,6.67,3.231,8.30
3539,1.482,3.944,0,0.000,1,0,8,-1,4.89,-2.105,-3.405,6.67,-1.774,8.30
3539,1.437,5.825,0,0.000,1,0,8,-1,4.89,-2.105,-3.405,6.67,-1.774,8.30
3539,1.792,6.834,0,0.000,1,0,8,-1,4.99,-2.005,-3.305,6.67,-1.674,8.30
3539,2.040,7.661,0,0.000,1,0,8,-1,6.09,-0.905,-2.205,6.67,-0.574,8.30
3540,1.982,2.046,0,0.000,1,0,11,2,10.20,3.200,0.000,7.79,2.413,10.20
3540,2.010,2.206,0,0.000,1,0,11,2,12.60,5.600,2.400,7.79,4.813,10.20
3540,2.926,2.272,0,0.000,1,0,11,2,9.90,2.900,-0.300,7.79,2.113,10.20
3540,2.012,3.738,0,0.000,1,0,11,2,7.10,0.100,-3.100,7.79,-0.687,10.20
3540,1.854,4.646,0,0.000,1,0,11,2,7.00,0.000,-3.200,7.79,-0.787,10.20
3540,2.082,5.806,0,0.000,1,0,11,2,7.30,0.300,-2.900,7.79,-0.487,10.20
3540,2.066,6.748,0,0.000,1,0,11,2,4.89,-2.105,-5.305,7.79,-2.892,10.20
3540,2.210,7.594,0,0.000,1,0,11,2,4.99,NA,-5.205,7.79,-2.792,10.20
3540,2.056,8.294,0,0.000,1,0,11,2,6.09,-0.905,-4.105,7.79,-1.692,10.20
3541,1.957,0.980,0,0.000,1,0,9,0,6.39,-0.605,0.000,5.40,0.999,6.39
3541,2.087,1.660,0,0.000,1,0,9,0,7.10,0.100,0.705,5.40,1.704,6.39
3541,1.934,2.260,0,0.000,1,0,9,0,5.30,-1.705,-1.100,5.40,-0.101,6.39
3541,2.001,3.318,0,0.000,1,0,9,0,4.89,NA,-1.500,5.40,-0.501,6.39
3541,2.067,4.337,0,0.000,1,0,9,0,4.70,-2.305,-1.700,5.40,-0.701,6.39
3541,2.173,5.625,0,0.000,1,0,9,0,4.89,-2.105,-1.500,5.40,-0.501,6.39
3541,1.888,7.125,0,0.000,1,0,9,0,4.89,-2.105,-1.500,5.40,-0.501,6.39
3541,1.996,7.325,0,0.000,1,0,9,0,4.99,-2.005,-1.400,5.40,-0.401,6.39
3570,1.639,0.352,0,0.000,0,0,9,0,6.59,NA,0.000,7.60,-1.003,6.59
3570,1.601,0.412,0,0.000,0,0,9,0,8.70,1.700,2.105,7.60,1.102,6.59
3570,1.805,1.431,0,0.000,0,0,9,0,10.50,3.500,3.905,7.60,2.902,6.59
3570,1.946,2.450,0,0.000,0,0,9,0,12.20,5.200,5.605,7.60,4.602,6.59
3570,1.879,3.430,0,0.000,0,0,9,0,8.60,1.600,2.005,7.60,1.002,6.59
3570,2.155,3.810,0,0.000,0,0,9,0,8.50,1.500,1.905,7.60,0.902,6.59
3570,2.195,3.985,0,0.000,0,0,9,0,8.00,1.000,1.405,7.60,0.402,6.59
3570,1.644,5.312,0,0.000,0,0,9,0,7.70,0.700,1.105,7.60,0.102,6.59
3570,1.707,6.309,0,0.000,0,0,9,0,4.99,-2.005,-1.600,7.60,-2.603,6.59
3570,1.680,7.332,0,0.000,0,0,9,0,4.80,-2.205,-1.800,7.60,-2.803,6.59
3570,1.517,8.371,0,0.000,0,0,9,0,4.59,NA,-2.000,7.60,-3.003,6.59
3570,1.711,9.256,0,0.000,0,0,9,0,5.99,-1.005,-0.600,7.60,-1.603,6.59
3571,1.645,0.360,0,0.000,0,0,8,-1,10.50,3.500,0.000,7.59,2.912,10.50
3571,1.673,1.379,0,0.000,0,0,8,-1,12.20,5.200,1.700,7.59,4.612,10.50
3571,1.856,2.360,0,0.000,0,0,8,-1,8.60,1.600,-1.900,7.59,1.012,10.50
3571,1.989,3.360,0,0.000,0,0,8,-1,8.50,1.500,-2.000,7.59,0.912,10.50
3571,2.052,4.379,0,0.000,0,0,8,-1,8.00,1.000,NA,7.59,0.412,10.50
3571,2.012,5.514,0,0.000,0,0,8,-1,7.70,0.700,-2.800,7.59,0.112,10.50
3571,2.079,6.802,0,0.000,0,0,8,-1,4.99,-2.005,-5.505,7.59,-2.593,10.50
3571,2.105,7.706,0,0.000,0,0,8,-1,4.80,-2.205,-5.705,7.59,-2.793,10.50
3571,2.310,8.783,0,0.000,0,0,8,-1,4.59,-2.405,-5.905,7.59,-2.993,10.50
3571,2.088,9.764,0,0.000,0,0,8,-1,5.99,-1.005,NA,7.59,-1.593,10.50
3592,1.897,0.893,0,0.000,0,0,12,3,8.70,1.700,0.000,7.69,1.011,8.70
3592,1.933,1.969,0,0.000,0,0,12,3,10.50,3.500,1.800,7.69,2.811,8.70
3592,1.969,2.599,0,0.000,0,0,12,3,12.20,5.200,3.500,7.69,4.511,8.70
3592,1.906,3.663,0,0.000,0,0,12,3,8.60,1.600,-0.100,7.69,0.911,8.70
3592,1.984,4.663,0,0.000,0,0,12,3,8.50,1.500,-0.200,7.69,0.811,8.70
3592,1.227,5.536,0,0.000,0,0,12,3,8.00,1.000,-0.700,7.69,0.311,8.70
3592,1.563,6.526,0,0.000,0,0,12,3,7.70,0.700,-1.000,7.69,0.011,8.70
3592,1.962,7.796,0,0.000,0,0,12,3,4.99,-2.005,-3.705,7.69,-2.694,8.70
3592,1.755,8.683,0,0.000,0,0,12,3,4.80,-2.205,-3.905,7.69,-2.894,8.70
3592,2.445,9.895,0,0.000,0,0,12,3,4.59,-2.405,-4.105,7.69,-3.094,8.70
3592,2.596,10.683,0,0.000,0,0,12,3,5.99,-1.005,-2.705,7.69,-1.694,8.70
3616,2.042,2.496,0,0.000,0,0,12,3,8.50,1.500,0.000,6.37,2.131,8.50
3616,1.789,3.336,0,0.000,0,0,12,3,8.00,1.000,-0.500,6.37,1.631,8.50
3616,2.187,4.701,0,0.000,0,0,12,3,7.70,0.700,-0.800,6.37,1.331,8.50
3616,2.146,5.685,0,0.000,0,0,12,3,4.99,-2.005,-3.505,6.37,-1.374,8.50
3616,2.130,6.685,0,0.000,0,0,12,3,4.80,-2.205,-3.705,6.37,-1.574,8.50
3616,2.140,7.666,0,0.000,0,0,12,3,4.59,-2.405,-3.905,6.37,-1.774,8.50
3616,2.185,8.394,0,0.000,0,0,12,3,5.99,-1.005,-2.505,6.37,-0.374,8.50
3632,1.828,1.355,0,0.000,0,0,9,0,9.10,2.100,0.000,6.79,2.314,9.10
3632,1.786,2.355,0,0.000,0,0,9,0,9.50,2.500,0.400,6.79,2.714,9.10
3632,2.071,3.355,0,0.000,0,0,9,0,8.50,1.500,-0.600,6.79,1.714,9.10
3632,1.819,4.393,0,0.000,0,0,9,0,7.30,0.300,-1.800,6.79,0.514,9.10
3632,1.848,5.490,0,0.000,0,0,9,0,5.80,-1.205,-3.305,6.79,-0.991,9.10
3632,2.113,6.990,0,0.000,0,0,9,0,6.20,-0.805,-2.905,6.79,-0.591,9.10
3632,1.891,8.297,0,0.000,0,0,9,0,4.80,-2.205,-4.305,6.79,-1.991,9.10
3632,1.599,9.067,0,0.000,0,0,9,0,4.70,-2.305,-4.405,6.79,-2.091,9.10
3632,1.975,9.807,0,0.000,0,0,9,0,5.20,-1.805,-3.905,6.79,-1.591,9.10
3634,1.563,0.166,0,0.000,0,0,8,-1,9.50,NA,0.000,6.42,3.081,9.50
3634,1.499,0.526,0,0.000,0,0,8,-1,8.50,1.500,-1.000,6.42,2.081,9.50
3634,1.544,1.526,0,0.000,0,0,8,-1,7.30,0.300,-2.200,6.42,0.881,9.50
3634,1.885,2.603,0,0.000,0,0,8,-1,5.80,-1.205,-3.705,6.42,-0.624,9.50
3634,2.012,4.103,0,0.000,0,0,8,-1,5.80,-1.205,-3.705,6.42,-0.624,9.50
3634,1.509,4.867,0,0.000,0,0,8,-1,6.20,NA,-3.305,6.42,-0.224,9.50
3634,1.842,6.252,0,0.000,0,0,8,-1,4.80,-2.205,-4.705,6.42,-1.624,9.50
3634,2.015,7.002,0,0.000,0,0,8,-1,4.70,-2.305,-4.805,6.42,-1.724,9.50
3634,2.040,7.809,0,0.000,0,0,8,-1,5.20,-1.805,-4.305,6.42,-1.224,9.50
3639,1.892,0.530,0,0.000,0,0,8,-1,9.10,2.100,0.000,7.38,1.722,9.10
3639,1.668,0.718,0,0.000,0,0,8,-1,9.50,NA,0.400,7.38,2.122,9.10
3639,1.415,0.894,0,0.000,0,0,8,-1,7.30,0.300,NA,7.38,-0.078,9.10
3639,2.113,2.394,0,0.000,0,0,8,-1,6.20,-0.805,-2.905,7.38,-1.183,9.10
3639,2.098,3.194,0,0.000,0,0,8,-1,4.80,-2.205,-4.305,7.38,-2.583,9.10
3644,1.532,0.057,0,0.000,0,0,11,2,9.10,2.100,0.000,9.30,-0.200,9.10
3644,2.621,0.282,1,0.000,0,0,11,2,9.50,2.500,0.400,9.30,0.200,9.10
3693,1.846,0.703,0,0.000,0,0,9,0,4.80,-2.205,NA,5.18,-0.381,4.80
3693,1.763,1.583,0,0.000,0,0,9,0,6.39,-0.605,1.600,5.18,1.219,4.80
3693,2.073,2.563,0,0.000,0,0,9,0,8.00,1.000,3.205,5.18,2.824,4.80
3693,1.987,3.583,0,0.000,0,0,9,0,9.40,2.400,4.605,5.18,4.224,4.80
3693,2.118,4.583,0,0.000,0,0,9,0,4.49,NA,-0.300,5.18,-0.681,4.80
3693,2.155,5.438,0,0.000,0,0,9,0,4.80,-2.205,NA,5.18,-0.381,4.80
3693,2.195,6.457,0,0.000,0,0,9,0,4.39,-2.605,-0.400,5.18,-0.781,4.80
3693,2.296,7.322,0,0.000,0,0,9,0,5.18,-1.824,0.381,5.18,0.000,4.80
3693,2.245,8.451,0,0.000,0,0,9,0,3.30,-3.705,-1.500,5.18,-1.881,4.80
3693,2.536,9.316,0,0.000,0,0,9,0,2.99,-4.005,-1.800,5.18,-2.181,4.80
3693,2.485,10.034,0,0.000,0,0,9,0,3.19,-3.805,-1.600,5.18,-1.981,4.80
3695,1.786,1.105,0,0.000,1,0,10,1,6.39,-0.605,0.000,7.20,-0.801,6.39
3695,2.153,1.795,0,0.000,1,0,10,1,5.09,-1.905,-1.300,7.20,-2.101,6.39
3695,1.566,2.484,0,0.000,1,0,10,1,7.80,0.800,1.405,7.20,0.604,6.39
3695,1.565,3.772,0,0.000,1,0,10,1,6.20,-0.805,-0.200,7.20,-1.001,6.39
3695,1.602,4.618,0,0.000,1,0,10,1,5.39,-1.605,NA,7.20,-1.801,6.39
3695,1.842,5.714,0,0.000,1,0,10,1,5.49,-1.505,-0.900,7.20,-1.701,6.39
3695,1.870,6.064,0,0.000,1,0,10,1,14.00,7.000,7.605,7.20,6.804,6.39
3731,2.040,4.465,1,4.465,0,0,8,-1,8.70,1.700,0.000,8.70,0.000,8.70
3732,2.443,2.801,1,2.801,0,0,8,-1,10.00,3.000,0.000,7.00,3.003,10.00
3732,2.498,3.975,1,3.975,0,0,8,-1,8.20,1.200,-1.800,7.00,1.202,10.00
3732,2.339,5.282,1,5.282,0,0,8,-1,5.39,-1.605,-4.605,7.00,-1.602,10.00
3732,2.426,6.301,1,6.301,0,0,8,-1,5.39,-1.605,-4.605,7.00,-1.602,10.00
3732,2.074,7.263,1,7.263,0,0,8,-1,4.99,-2.005,-5.005,7.00,-2.003,10.00
3732,1.798,7.926,1,7.926,0,0,8,-1,8.00,1.000,-2.000,7.00,1.003,10.00
3742,1.933,0.051,0,0.000,0,0,7,-2,12.80,5.800,0.000,8.85,3.951,12.80
3742,2.227,0.261,0,0.000,0,0,7,-2,8.70,1.700,-4.100,8.85,-0.149,12.80
3742,1.566,0.501,0,0.000,0,0,7,-2,10.00,3.000,-2.800,8.85,1.151,12.80
3742,2.380,1.339,0,0.000,0,0,7,-2,8.20,1.200,-4.600,8.85,-0.649,12.80
3742,2.302,1.959,0,0.000,0,0,7,-2,5.39,-1.605,-7.405,8.85,-3.454,12.80
3742,1.570,3.997,0,0.000,0,0,7,-2,8.00,1.000,-4.800,8.85,-0.849,12.80
3751,1.873,0.500,0,0.000,0,0,8,-1,12.80,5.800,0.000,9.14,3.661,12.80
3751,1.857,1.120,0,0.000,0,0,8,-1,16.50,9.500,3.700,9.14,7.361,12.80
3751,1.728,1.795,0,0.000,0,0,8,-1,8.70,1.700,-4.100,9.14,-0.438,12.80
3751,2.189,2.814,0,0.000,0,0,8,-1,11.40,4.400,-1.400,9.14,2.261,12.80
3751,2.291,3.754,0,0.000,0,0,8,-1,10.00,3.000,-2.800,9.14,0.862,12.80
3751,2.356,4.549,1,0.000,0,0,8,-1,8.20,NA,-4.600,9.14,-0.938,12.80
3751,1.817,5.799,1,1.250,0,0,8,-1,5.39,-1.605,-7.405,9.14,-3.743,12.80
3751,2.191,6.876,1,2.327,0,0,8,-1,5.39,-1.605,-7.405,9.14,-3.743,12.80
3751,2.127,7.895,1,3.346,0,0,8,-1,4.99,-2.005,-7.805,9.14,-4.143,12.80
3751,2.121,8.722,1,4.173,0,0,8,-1,8.00,1.000,-4.800,9.14,-1.138,12.80
3776,1.792,0.460,0,0.000,0,0,8,-1,9.30,NA,0.000,7.07,2.231,9.30
3776,1.714,0.760,0,0.000,0,0,8,-1,7.40,0.400,-1.900,7.07,0.331,9.30
3776,1.566,1.446,0,0.000,0,0,8,-1,7.30,0.300,-2.000,7.07,0.231,9.30
3776,1.526,1.606,0,0.000,0,0,8,-1,7.40,0.400,-1.900,7.07,0.331,9.30
3776,1.545,1.643,0,0.000,0,0,8,-1,6.30,-0.705,-3.005,7.07,-0.774,9.30
3776,2.350,2.195,0,0.000,0,0,8,-1,5.89,-1.105,-3.405,7.07,-1.174,9.30
3776,2.048,2.835,0,0.000,0,0,8,-1,5.89,-1.105,-3.405,7.07,-1.174,9.30
3810,1.559,0.904,1,0.000,0,0,10,1,7.80,0.800,0.000,7.15,0.646,7.80
3810,1.586,1.981,1,1.077,0,0,10,1,8.30,1.300,0.500,7.15,1.146,7.80
3810,2.028,3.000,1,2.096,0,0,10,1,8.60,1.600,0.800,7.15,1.446,7.80
3810,2.126,6.363,1,5.460,0,0,10,1,7.30,0.300,-0.500,7.15,0.146,7.80
3810,2.081,7.479,1,6.575,0,0,10,1,7.40,0.400,-0.400,7.15,0.246,7.80
3810,2.401,8.710,1,7.806,0,0,10,1,6.30,-0.705,-1.505,7.15,-0.859,7.80
3810,2.353,9.505,1,8.601,0,0,10,1,5.89,-1.105,NA,7.15,-1.259,7.80
3810,2.669,10.582,1,9.678,0,0,10,1,5.89,-1.105,-1.905,7.15,-1.259,7.80
3810,2.368,11.419,1,10.520,0,0,10,1,6.90,-0.100,-0.900,7.15,-0.254,7.80
3838,1.535,0.198,0,0.000,0,0,7,-2,8.40,1.400,0.000,5.51,2.893,8.40
3838,1.568,0.658,0,0.000,0,0,7,-2,6.59,-0.405,-1.805,5.51,1.088,8.40
3838,1.819,1.518,1,0.000,0,0,7,-2,6.80,-0.205,NA,5.51,1.288,8.40
3838,1.433,2.148,1,0.630,0,0,7,-2,6.59,-0.405,-1.805,5.51,1.088,8.40
3838,1.932,3.340,1,1.822,0,0,7,-2,5.59,-1.405,-2.805,5.51,0.088,8.40
3838,2.179,4.840,1,3.322,0,0,7,-2,4.39,-2.605,-4.005,5.51,-1.112,8.40
3838,1.660,5.355,1,3.837,0,0,7,-2,3.80,-3.205,-4.605,5.51,-1.712,8.40
3838,2.148,6.370,1,4.852,0,0,7,-2,3.30,-3.705,NA,5.51,-2.212,8.40
3838,1.870,7.313,1,5.795,0,0,7,-2,4.09,-2.905,-4.305,5.51,-1.412,8.40
3881,1.789,2.428,1,2.000,0,0,9,0,6.59,-0.405,0.000,6.09,0.500,6.59
3881,1.462,3.888,1,3.460,0,0,9,0,5.59,-1.405,-1.000,6.09,-0.500,6.59
3941,1.566,0.360,1,0.360,1,0,8,-1,3.60,-3.405,0.000,3.26,0.333,3.60
3941,1.526,1.591,1,1.591,1,0,8,-1,3.30,-3.705,-0.300,3.26,0.033,3.60
3941,2.113,2.706,1,2.706,1,0,8,-1,2.89,-4.105,-0.700,3.26,-0.367,3.60
3955,1.713,0.570,0,0.000,1,0,10,1,4.30,-2.705,0.000,3.91,0.380,4.30
3955,1.532,2.275,0,0.000,1,0,10,1,5.80,-1.205,1.500,3.91,1.880,4.30
3955,1.531,2.835,0,0.000,1,0,10,1,3.89,-3.105,-0.400,3.91,-0.020,4.30
3955,1.756,4.773,0,0.000,1,0,10,1,2.89,-4.105,NA,3.91,-1.020,4.30
3955,1.709,5.393,0,0.000,1,0,10,1,2.69,-4.305,-1.600,3.91,-1.220,4.30
3961,1.782,0.680,0,0.000,0,0,8,-1,5.20,NA,0.000,5.21,-0.017,5.20
3961,2.126,1.795,0,0.000,0,0,8,-1,4.89,-2.105,-0.300,5.21,-0.317,5.20
3961,2.195,2.680,0,0.000,0,0,8,-1,6.39,-0.605,1.200,5.21,1.183,5.20
3961,2.297,3.738,0,0.000,0,0,8,-1,7.10,0.100,1.905,5.21,1.888,5.20
3961,2.326,4.680,0,0.000,0,0,8,-1,5.30,-1.705,0.100,5.21,0.083,5.20
3961,2.512,5.680,0,0.000,0,0,8,-1,4.89,NA,-0.300,5.21,-0.317,5.20
3961,2.259,6.780,0,0.000,0,0,8,-1,4.70,-2.305,-0.500,5.21,-0.517,5.20
3961,2.364,7.915,0,0.000,0,0,8,-1,4.89,-2.105,-0.300,5.21,-0.317,5.20
3961,2.425,9.203,0,0.000,0,0,8,-1,4.99,-2.005,-0.200,5.21,-0.217,5.20
3961,2.353,9.783,0,0.000,0,0,8,-1,5.09,-1.905,-0.100,5.21,-0.117,5.20
3961,2.351,10.883,0,0.000,0,0,8,-1,4.20,-2.805,-1.000,5.21,-1.017,5.20
3961,2.360,11.960,0,0.000,0,0,8,-1,4.89,-2.105,-0.300,5.21,-0.317,5.20
3976,0.789,0.373,0,0.000,1,0,11,2,5.20,-1.805,0.000,5.06,0.133,5.20
3976,1.576,0.633,0,0.000,1,0,11,2,6.39,-0.605,1.200,5.06,1.333,5.20
3976,1.904,1.153,0,0.000,1,0,11,2,5.30,-1.705,0.100,5.06,0.233,5.20
3976,1.868,1.373,0,0.000,1,0,11,2,4.89,-2.105,-0.300,5.06,-0.167,5.20
3976,1.885,2.533,0,0.000,1,0,11,2,4.70,-2.305,-0.500,5.06,-0.367,5.20
3976,1.281,3.879,0,0.000,1,0,11,2,4.89,-2.105,-0.300,5.06,-0.167,5.20
3976,1.525,5.043,0,0.000,1,0,11,2,5.09,-1.905,-0.100,5.06,0.033,5.20
3976,2.197,6.254,0,0.000,1,0,11,2,4.20,-2.805,-1.000,5.06,-0.867,5.20
3976,2.212,7.197,0,0.000,1,0,11,2,4.89,-2.105,-0.300,5.06,-0.167,5.20
3999,2.028,0.940,0,0.000,0,0,11,2,7.10,0.100,0.000,6.69,0.412,7.10
3999,2.154,1.800,0,0.000,0,0,11,2,6.39,-0.605,-0.705,6.69,-0.292,7.10
3999,2.192,2.860,0,0.000,0,0,11,2,4.70,-2.305,-2.405,6.69,-1.992,7.10
3999,2.155,3.956,0,0.000,0,0,11,2,8.40,1.400,1.300,6.69,1.712,7.10
3999,2.082,4.896,0,0.000,0,0,11,2,8.00,1.000,0.900,6.69,1.312,7.10
3999,2.337,5.973,0,0.000,0,0,11,2,7.70,0.700,0.600,6.69,1.013,7.10
3999,2.850,7.093,0,0.000,0,0,11,2,7.00,0.000,-0.100,6.69,0.312,7.10
3999,2.759,7.939,0,0.000,0,0,11,2,6.09,-0.905,-1.005,6.69,-0.592,7.10
3999,2.859,8.996,0,0.000,0,0,11,2,5.39,-1.605,-1.705,6.69,-1.293,7.10
3999,2.263,9.920,0,0.000,0,0,11,2,6.09,-0.905,-1.005,6.69,-0.592,7.10
4014,2.038,0.764,1,0.000,0,0,7,-2,4.70,-2.305,0.000,4.72,-0.020,4.70
4014,1.558,1.184,1,0.420,0,0,7,-2,4.99,-2.005,0.300,4.72,0.280,4.70
4014,1.278,3.447,1,2.683,0,0,7,-2,4.89,-2.105,0.200,4.72,0.180,4.70
4014,1.484,4.562,1,3.798,0,0,7,-2,4.30,-2.705,-0.400,4.72,-0.420,4.70
4014,1.555,4.902,1,4.138,0,0,7,-2,4.70,-2.305,0.000,4.72,-0.020,4.70
4025,1.591,1.071,0,0.000,0,0,9,0,4.59,-2.405,0.000,5.68,-1.083,4.59
4025,1.763,2.013,0,0.000,0,0,9,0,6.30,-0.705,NA,5.68,0.617,4.59
4025,1.933,3.071,0,0.000,0,0,9,0,7.40,0.400,2.805,5.68,1.722,4.59
4025,1.892,4.090,0,0.000,0,0,9,0,7.50,0.500,2.905,5.68,1.822,4.59
4025,2.071,5.225,0,0.000,0,0,9,0,4.89,-2.105,0.300,5.68,-0.783,4.59
4025,1.923,6.071,0,0.000,0,0,9,0,5.68,-1.322,1.083,5.68,0.000,4.59
4025,1.566,7.128,0,0.000,0,0,9,0,7.50,0.500,NA,5.68,1.822,4.59
4025,2.086,8.088,0,0.000,0,0,9,0,4.80,-2.205,0.200,5.68,-0.883,4.59
4025,2.218,8.908,0,0.000,0,0,9,0,4.39,-2.605,-0.200,5.68,-1.283,4.59
4025,1.997,9.716,0,0.000,0,0,9,0,4.39,-2.605,-0.200,5.68,-1.283,4.59
4025,1.946,10.928,0,0.000,0,0,9,0,4.39,-2.605,-0.200,5.68,-1.283,4.59
4025,1.906,11.793,0,0.000,0,0,9,0,6.30,-0.705,NA,5.68,0.617,4.59
4029,1.935,0.500,0,0.000,0,0,9,0,4.59,-2.405,0.000,6.99,-2.394,4.59
4029,2.385,0.995,0,0.000,0,0,9,0,6.30,-0.705,1.700,6.99,-0.694,4.59
4029,1.645,1.295,0,0.000,0,0,9,0,7.40,NA,2.805,6.99,0.411,4.59
4029,1.535,2.160,0,0.000,0,0,9,0,7.50,0.500,2.905,6.99,0.511,4.59
4029,2.597,3.179,0,0.000,0,0,9,0,4.89,-2.105,0.300,6.99,-2.094,4.59
4029,2.512,4.083,0,0.000,0,0,9,0,5.09,-1.905,0.500,6.99,-1.894,4.59
4029,2.665,5.410,0,0.000,0,0,9,0,6.99,-0.011,2.394,6.99,0.000,4.59
4029,2.625,6.429,0,0.000,0,0,9,0,8.00,NA,3.405,6.99,1.011,4.59
4029,3.094,7.506,0,0.000,0,0,9,0,8.30,1.300,3.705,6.99,1.311,4.59
4029,1.660,8.525,0,0.000,0,0,9,0,6.80,-0.205,NA,6.99,-0.194,4.59
4029,2.931,9.505,0,0.000,0,0,9,0,7.30,0.300,2.705,6.99,0.311,4.59
4029,2.956,10.563,0,0.000,0,0,9,0,10.70,3.700,6.105,6.99,3.711,4.59
4043,2.121,2.000,1,2.000,0,0,9,0,9.30,2.300,0.000,7.16,2.142,9.30
4043,2.084,3.192,1,3.192,0,0,9,0,9.00,2.000,-0.300,7.16,1.842,9.30
4043,2.040,4.500,1,4.500,0,0,9,0,7.80,0.800,-1.500,7.16,0.642,9.30
4043,2.754,6.462,1,6.462,0,0,9,0,4.49,-2.505,-4.805,7.16,-2.663,9.30
4043,2.795,7.346,1,7.346,0,0,9,0,5.20,-1.805,-4.105,7.16,-1.963,9.30
4044,1.990,3.215,1,3.215,0,0,8,-1,9.00,2.000,0.000,7.43,1.568,9.00
4044,1.858,4.465,1,4.465,0,0,8,-1,7.80,0.800,-1.200,7.43,0.368,9.00
4044,2.130,5.369,1,5.369,0,0,8,-1,5.49,-1.505,-3.505,7.43,-1.937,9.00
4047,1.803,0.106,0,0.000,0,0,8,-1,6.30,-0.705,0.000,5.98,0.317,6.30
4047,1.645,1.106,0,0.000,0,0,8,-1,7.40,0.400,1.105,5.98,1.422,6.30
4047,1.668,1.746,0,0.000,0,0,8,-1,7.50,0.500,1.205,5.98,1.522,6.30
4047,1.162,1.821,0,0.000,0,0,8,-1,4.89,-2.105,-1.400,5.98,-1.083,6.30
4047,1.531,2.763,0,0.000,0,0,8,-1,5.09,-1.905,-1.200,5.98,-0.883,6.30
4047,1.693,3.511,0,0.000,0,0,8,-1,5.09,-1.905,-1.200,5.98,-0.883,6.30
4047,1.749,4.761,0,0.000,0,0,8,-1,4.80,-2.205,-1.500,5.98,-1.183,6.30
4047,3.035,5.934,0,0.000,0,0,8,-1,4.30,-2.705,-2.000,5.98,-1.683,6.30
4047,1.449,6.819,0,0.000,0,0,8,-1,4.59,-2.405,-1.700,5.98,-1.383,6.30
4047,1.386,7.879,0,0.000,0,0,8,-1,5.89,-1.105,-0.400,5.98,-0.083,6.30
4047,1.407,8.609,0,0.000,0,0,8,-1,9.90,2.900,3.605,5.98,3.922,6.30
4061,1.535,1.235,1,1.043,0,0,9,0,7.50,0.500,0.000,5.14,2.360,7.50
4061,1.750,2.019,1,1.827,0,0,9,0,4.89,-2.105,-2.605,5.14,-0.245,7.50
4061,1.819,3.039,1,2.846,0,0,9,0,4.89,-2.105,-2.605,5.14,-0.245,7.50
4061,2.126,4.173,1,3.981,0,0,9,0,4.70,-2.305,-2.805,5.14,-0.445,7.50
4061,2.219,5.615,1,5.423,0,0,9,0,4.80,-2.205,-2.705,5.14,-0.345,7.50
4061,2.295,6.635,1,6.442,0,0,9,0,4.39,-2.605,-3.105,5.14,-0.745,7.50
4061,2.248,7.152,1,6.960,0,0,9,0,4.39,-2.605,-3.105,5.14,-0.745,7.50
4061,2.303,8.306,1,8.114,0,0,9,0,4.39,-2.605,-3.105,5.14,-0.745,7.50
4061,2.040,8.746,1,8.554,0,0,9,0,6.30,-0.705,-1.205,5.14,1.155,7.50
4068,1.621,0.192,0,0.000,0,0,8,-1,5.49,-1.505,0.000,5.62,-0.128,5.49
4068,1.828,1.810,0,0.000,0,0,8,-1,3.99,-3.005,NA,5.62,-1.628,5.49
4068,1.491,2.590,0,0.000,0,0,8,-1,10.90,3.900,5.405,5.62,5.277,5.49
4068,1.541,3.090,0,0.000,0,0,8,-1,6.80,-0.205,1.300,5.62,1.172,5.49
4068,2.116,3.560,0,0.000,0,0,8,-1,5.89,-1.105,0.400,5.62,0.272,5.49
4068,2.304,4.460,0,0.000,0,0,8,-1,6.30,-0.705,0.800,5.62,0.672,5.49
4068,2.250,5.556,0,0.000,0,0,8,-1,4.59,NA,NA,5.62,-1.028,5.49
4068,2.264,6.656,0,0.000,0,0,8,-1,3.69,-3.305,-1.800,5.62,-1.928,5.49
4068,2.303,7.425,0,0.000,0,0,8,-1,4.30,-2.705,-1.200,5.62,-1.328,5.49
4068,1.850,8.420,0,0.000,0,0,8,-1,3.99,-3.005,-1.500,5.62,-1.628,5.49
